sampleid,x,y
11042,746,1
11043,581,1
11044,495,1
11045,633,1
11046,34,1
11047,103,1
11048,545,1
11049,570,1
11050,912,1
11051,393,1
11052,412,1
11053,28,1
11054,586,1
11055,279,1
11056,624,1
11057,375,1
11058,369,1
11059,314,1
11060,562,1
11061,626,1
11062,889,1
11063,267,1
11064,996,1
11065,184,1
11066,921,1
11067,309,1
11068,35,1
11069,166,1
11070,245,1
11071,775,1
11072,702,1
11073,539,1
11074,506,1
11075,252,1
11076,927,1
11077,738,1
11078,144,1
11079,220,1
11080,611,1
11081,86,1
11082,878,1
11083,118,1
11084,230,1
11085,292,1
11086,567,1
11087,961,1
11088,226,1
11089,837,1
11090,690,1
11091,68,1
11092,426,1
11093,513,1
11094,263,1
11095,910,1
11096,546,1
11097,385,1
11098,354,1
11099,638,1
11100,41,1
11101,316,1
11102,597,1
11103,830,1
11104,997,1
11105,730,1
11106,964,1
11107,436,1
11108,716,1
11109,470,1
11110,991,1
11111,276,1
11112,290,1
11113,677,1
11114,534,1
11115,566,1
11116,886,1
11117,830,1
11118,59,1
11119,762,1
11120,934,1
11121,1000,1
11122,922,1
11123,718,1
11124,932,1
11125,481,1
11126,905,1
11127,1003,0
11128,916,1
11129,965,1
11130,120,1
11131,108,1
11132,941,1
11133,21,1
11134,278,1
11135,637,1
11136,126,1
11137,502,1
11138,236,1
11139,607,1
11140,1002,0
11141,501,1
11142,874,1
11143,459,1
11144,892,1
11145,996,1
11146,296,1
11147,950,1
11148,256,1
11149,283,1
11150,696,1
11151,697,1
11152,973,1
11153,270,1
11154,789,1
11155,525,1
11156,906,1
11157,399,1
11158,516,1
11159,397,1
11160,595,1
11161,607,1
11162,91,1
11163,167,1
11164,239,1
11165,162,1
11166,492,1
11167,507,1
11168,942,1
11169,242,1
11170,36,1
11171,795,1
11172,274,1
11173,973,1
11174,455,1
11175,224,1
11176,344,1
11177,750,1
11178,614,1
11179,603,1
11180,245,1
11181,993,1
11182,177,1
11183,435,1
11184,48,1
11185,900,1
11186,687,1
11187,775,1
11188,645,1
11189,861,1
11190,145,1
11191,117,1
11192,783,1
11193,596,1
11194,736,1
11195,841,1
11196,876,1
11197,304,1
11198,491,1
11199,513,1
11200,56,1
11201,990,1
11202,810,1
11203,142,1
11204,286,1
11205,908,1
11206,740,1
11207,214,1
11208,217,1
11209,518,1
11210,825,1
11211,544,1
11212,347,1
11213,440,1
11214,15,1
11215,276,1
11216,737,1
11217,598,1
11218,152,1
11219,290,1
11220,392,1
11221,98,1
11222,171,1
11223,80,1
11224,913,1
11225,686,1
11226,780,1
11227,1010,0
11228,1007,0
11229,867,1
11230,558,1
11231,49,1
11232,752,1
11233,127,1
11234,996,1
11235,594,1
11236,961,1
11237,313,1
11238,939,1
11239,266,1
11240,63,1
11241,357,1
11242,997,1
11243,787,1
11244,440,1
11245,175,1
11246,601,1
11247,95,1
11248,490,1
11249,340,1
11250,395,1
11251,103,1
11252,18,1
11253,402,1
11254,856,1
11255,791,1
11256,792,1
11257,759,1
11258,317,1
11259,265,1
11260,615,1
11261,134,1
11262,410,1
11263,163,1
11264,803,1
11265,977,1
11266,501,1
11267,977,1
11268,479,1
11269,558,1
11270,759,1
11271,813,1
11272,100,1
11273,624,1
11274,284,1
11275,8,1
11276,410,1
11277,65,1
11278,535,1
11279,483,1
11280,282,1
11281,613,1
11282,213,1
11283,253,1
11284,928,1
11285,968,1
11286,1025,0
11287,523,1
11288,794,1
11289,122,1
11290,851,1
11291,421,1
11292,239,1
11293,695,1
11294,549,1
11295,775,1
11296,781,1
11297,123,1
11298,745,1
11299,565,1
11300,922,1
11301,736,1
11302,752,1
11303,826,1
11304,762,1
11305,91,1
11306,584,1
11307,431,1
11308,663,1
11309,933,1
11310,690,1
11311,731,1
11312,436,1
11313,660,1
11314,958,1
11315,207,1
11316,1020,0
11317,642,1
11318,243,1
11319,939,1
11320,890,1
11321,221,1
11322,912,1
11323,902,1
11324,178,1
11325,410,1
11326,584,1
11327,621,1
11328,127,1
11329,677,1
11330,506,1
11331,908,1
11332,413,1
11333,385,1
11334,513,1
11335,801,1
11336,784,1
11337,203,1
11338,694,1
11339,807,1
11340,805,1
11341,312,1
11342,779,1
11343,985,1
11344,304,1
11345,102,1
11346,921,1
11347,659,1
11348,315,1
11349,29,1
11350,587,1
11351,620,1
11352,944,1
11353,302,1
11354,147,1
11355,23,1
11356,111,1
11357,800,1
11358,209,1
11359,809,1
11360,965,1
11361,734,1
11362,608,1
11363,477,1
11364,618,1
11365,940,1
11366,630,1
11367,72,1
11368,131,1
11369,769,1
11370,794,1
11371,678,1
11372,81,1
11373,455,1
11374,574,1
11375,765,1
11376,20,1
11377,209,1
11378,38,1
11379,513,1
11380,635,1
11381,937,1
11382,813,1
11383,205,1
11384,955,1
11385,513,1
11386,843,1
11387,446,1
11388,400,1
11389,639,1
11390,570,1
11391,243,1
11392,41,1
11393,183,1
11394,406,1
11395,396,1
11396,641,1
11397,804,1
11398,312,1
11399,327,1
11400,240,1
11401,701,1
11402,113,1
11403,679,1
11404,859,1
11405,878,1
11406,529,1
11407,937,1
11408,584,1
11409,195,1
11410,902,1
11411,745,1
11412,406,1
11413,754,1
11414,897,1
11415,844,1
11416,194,1
11417,683,1
11418,554,1
11419,910,1
11420,134,1
11421,9,1
11422,85,1
11423,24,1
11424,384,1
11425,396,1
11426,153,1
11427,582,1
11428,646,1
11429,748,1
11430,101,1
11431,711,1
11432,299,1
11433,466,1
11434,593,1
11435,1002,0
11436,827,1
11437,6,1
11438,1016,0
11439,860,1
11440,839,1
11441,848,1
11442,302,1
11443,393,1
11444,197,1
11445,779,1
11446,364,1
11447,741,1
11448,11,1
11449,673,1
11450,530,1
11451,754,1
11452,214,1
11453,631,1
11454,1021,0
11455,858,1
11456,517,1
11457,798,1
11458,211,1
11459,929,1
11460,929,1
11461,3,1
11462,274,1
11463,761,1
11464,19,1
11465,256,1
11466,598,1
11467,310,1
11468,963,1
11469,646,1
11470,314,1
11471,130,1
11472,899,1
11473,93,1
11474,10,1
11475,529,1
11476,295,1
11477,944,1
11478,891,1
11479,102,1
11480,619,1
11481,566,1
11482,12,1
11483,372,1
11484,880,1
11485,288,1
11486,530,1
11487,742,1
11488,254,1
11489,899,1
11490,832,1
11491,842,1
11492,252,1
11493,948,1
11494,204,1
11495,909,1
11496,883,1
11497,527,1
11498,123,1
11499,884,1
11500,284,1
11501,640,1
11502,831,1
11503,359,1
11504,814,1
11505,720,1
11506,103,1
11507,533,1
11508,68,1
11509,30,1
11510,3,1
11511,928,1
11512,282,1
11513,9,1
11514,803,1
11515,273,1
11516,318,1
11517,867,1
11518,318,1
11519,749,1
11520,328,1
11521,369,1
11522,605,1
11523,188,1
11524,562,1
11525,171,1
11526,887,1
11527,155,1
11528,443,1
11529,600,1
11530,912,1
11531,848,1
11532,690,1
11533,579,1
11534,1012,0
11535,1,1
11536,382,1
11537,590,1
11538,62,1
11539,159,1
11540,342,1
11541,122,1
11542,731,1
11543,95,1
11544,194,1
11545,744,1
11546,159,1
11547,79,1
11548,361,1
11549,306,1
11550,576,1
11551,261,1
11552,941,1
11553,808,1
11554,939,1
11555,712,1
11556,628,1
11557,221,1
11558,803,1
11559,869,1
11560,693,1
11561,547,1
11562,822,1
11563,777,1
11564,729,1
11565,657,1
11566,866,1
11567,204,1
11568,864,1
11569,566,1
11570,166,1
11571,383,1
11572,329,1
11573,302,1
11574,765,1
11575,215,1
11576,1022,0
11577,256,1
11578,544,1
11579,971,1
11580,942,1
11581,500,1
11582,931,1
11583,313,1
11584,938,1
11585,1006,0
11586,202,1
11587,457,1
11588,987,1
11589,13,1
11590,205,1
11591,963,1
11592,43,1
11593,864,1
11594,594,1
11595,754,1
11596,798,1
11597,378,1
11598,236,1
11599,961,1
11600,268,1
11601,924,1
11602,571,1
11603,721,1
11604,200,1
11605,899,1
11606,478,1
11607,721,1
11608,261,1
11609,193,1
11610,113,1
11611,992,1
11612,821,1
11613,488,1
11614,671,1
11615,145,1
11616,829,1
11617,636,1
11618,974,1
11619,507,1
11620,694,1
11621,282,1
11622,114,1
11623,112,1
11624,428,1
11625,568,1
11626,289,1
11627,75,1
11628,677,1
11629,328,1
11630,770,1
11631,441,1
11632,367,1
11633,949,1
11634,81,1
11635,872,1
11636,351,1
11637,137,1
11638,858,1
11639,980,1
11640,488,1
11641,617,1
11642,266,1
11643,818,1
11644,804,1
11645,340,1
11646,729,1
11647,691,1
11648,502,1
11649,242,1
11650,205,1
11651,997,1
11652,1016,0
11653,97,1
11654,829,1
11655,182,1
11656,340,1
11657,395,1
11658,371,1
11659,305,1
11660,195,1
11661,242,1
11662,615,1
11663,321,1
11664,392,1
11665,200,1
11666,166,1
11667,975,1
11668,468,1
11669,832,1
11670,78,1
11671,177,1
11672,694,1
11673,521,1
11674,688,1
11675,81,1
11676,183,1
11677,182,1
11678,296,1
11679,1016,0
11680,361,1
11681,17,1
11682,488,1
11683,493,1
11684,32,1
11685,968,1
11686,767,1
11687,19,1
11688,417,1
11689,206,1
11690,532,1
11691,931,1
11692,466,1
11693,103,1
11694,242,1
11695,289,1
11696,930,1
11697,366,1
11698,427,1
11699,504,1
11700,77,1
11701,1,1
11702,795,1
11703,800,1
11704,943,1
11705,630,1
11706,749,1
11707,892,1
11708,491,1
11709,508,1
11710,463,1
11711,667,1
11712,420,1
11713,55,1
11714,283,1
11715,182,1
11716,755,1
11717,392,1
11718,797,1
11719,454,1
11720,382,1
11721,959,1
11722,352,1
11723,495,1
11724,280,1
11725,415,1
11726,788,1
11727,322,1
11728,250,1
11729,73,1
11730,108,1
11731,430,1
11732,566,1
11733,972,1
11734,761,1
11735,400,1
11736,778,1
11737,700,1
11738,990,1
11739,805,1
11740,237,1
11741,741,1
11742,289,1
11743,992,1
11744,542,1
11745,153,1
11746,164,1
11747,124,1
11748,1008,0
11749,445,1
11750,644,1
11751,459,1
11752,501,1
11753,133,1
11754,626,1
11755,916,1
11756,305,1
11757,648,1
11758,258,1
11759,809,1
11760,515,1
11761,997,1
11762,297,1
11763,673,1
11764,893,1
11765,910,1
11766,687,1
11767,891,1
11768,458,1
11769,104,1
11770,816,1
11771,777,1
11772,58,1
11773,934,1
11774,930,1
11775,98,1
11776,934,1
11777,780,1
11778,100,1
11779,225,1
11780,515,1
11781,155,1
11782,267,1
11783,305,1
11784,151,1
11785,192,1
11786,41,1
11787,239,1
11788,713,1
11789,703,1
11790,632,1
11791,607,1
11792,753,1
11793,130,1
11794,321,1
11795,253,1
11796,250,1
11797,684,1
11798,478,1
11799,818,1
11800,363,1
11801,576,1
11802,307,1
11803,236,1
11804,583,1
11805,828,1
11806,422,1
11807,782,1
11808,918,1
11809,1020,0
11810,394,1
11811,294,1
11812,549,1
11813,831,1
11814,533,1
11815,120,1
11816,627,1
11817,377,1
11818,341,1
11819,417,1
11820,190,1
11821,238,1
11822,939,1
11823,916,1
11824,919,1
11825,0,1
11826,29,1
11827,286,1
11828,1001,0
11829,35,1
11830,64,1
11831,987,1
11832,168,1
11833,51,1
11834,164,1
11835,187,1
11836,67,1
11837,898,1
11838,575,1
11839,982,1
11840,956,1
11841,571,1
11842,675,1
11843,172,1
11844,913,1
11845,530,1
11846,125,1
11847,822,1
11848,539,1
11849,340,1
11850,1004,0
11851,762,1
11852,914,1
11853,645,1
11854,845,1
11855,590,1
11856,63,1
11857,331,1
11858,129,1
11859,678,1
11860,460,1
11861,716,1
11862,608,1
11863,712,1
11864,126,1
11865,70,1
11866,211,1
11867,466,1
11868,976,1
11869,819,1
11870,935,1
11871,223,1
11872,223,1
11873,640,1
11874,660,1
11875,629,1
11876,586,1
11877,201,1
11878,493,1
11879,999,1
11880,604,1
11881,578,1
11882,427,1
11883,147,1
11884,540,1
11885,264,1
11886,190,1
11887,323,1
11888,924,1
11889,121,1
11890,335,1
11891,77,1
11892,143,1
11893,650,1
11894,560,1
11895,688,1
11896,344,1
11897,847,1
11898,753,1
11899,287,1
11900,72,1
11901,692,1
11902,733,1
11903,15,1
11904,311,1
11905,947,1
11906,797,1
11907,920,1
11908,887,1
11909,653,1
11910,281,1
11911,499,1
11912,665,1
11913,216,1
11914,193,1
11915,181,1
11916,926,1
11917,227,1
11918,52,1
11919,757,1
11920,625,1
11921,186,1
11922,518,1
11923,648,1
11924,957,1
11925,818,1
11926,685,1
11927,50,1
11928,546,1
11929,953,1
11930,948,1
11931,266,1
11932,179,1
11933,846,1
11934,800,1
11935,93,1
11936,975,1
11937,0,1
11938,173,1
11939,307,1
11940,721,1
11941,263,1
11942,858,1
11943,103,1
11944,420,1
11945,241,1
11946,915,1
11947,427,1
11948,666,1
11949,278,1
11950,251,1
11951,320,1
11952,462,1
11953,155,1
11954,173,1
11955,756,1
11956,281,1
11957,673,1
11958,753,1
11959,900,1
11960,251,1
11961,875,1
11962,739,1
11963,544,1
11964,403,1
11965,604,1
11966,394,1
11967,544,1
11968,146,1
11969,138,1
11970,229,1
11971,988,1
11972,397,1
11973,360,1
11974,947,1
11975,275,1
11976,480,1
11977,202,1
11978,540,1
11979,747,1
11980,681,1
11981,961,1
11982,993,1
11983,766,1
11984,662,1
11985,267,1
11986,397,1
11987,637,1
11988,378,1
11989,151,1
11990,115,1
11991,71,1
11992,285,1
11993,506,1
11994,16,1
11995,339,1
11996,546,1
11997,568,1
11998,906,1
11999,968,1
12000,662,1
12001,148,1
12002,678,1
12003,324,1
12004,427,1
12005,764,1
12006,87,1
12007,608,1
12008,481,1
12009,976,1
12010,934,1
12011,548,1
12012,751,1
12013,165,1
12014,88,1
12015,238,1
12016,560,1
12017,102,1
12018,838,1
12019,47,1
12020,163,1
12021,1010,0
12022,911,1
12023,128,1
12024,405,1
12025,900,1
12026,459,1
12027,951,1
12028,295,1
12029,932,1
12030,569,1
12031,34,1
12032,588,1
12033,652,1
12034,691,1
12035,283,1
12036,308,1
12037,482,1
12038,715,1
12039,882,1
12040,1019,0
12041,484,1
12042,804,1
12043,1002,0
12044,650,1
12045,764,1
12046,509,1
12047,191,1
12048,539,1
12049,238,1
12050,979,1
12051,606,1
12052,1024,0
12053,370,1
12054,649,1
12055,378,1
12056,94,1
12057,374,1
12058,794,1
12059,504,1
12060,910,1
12061,471,1
12062,1012,0
12063,205,1
12064,827,1
12065,214,1
12066,701,1
12067,839,1
12068,645,1
12069,42,1
12070,502,1
12071,543,1
12072,281,1
12073,95,1
12074,51,1
12075,152,1
12076,548,1
12077,710,1
12078,707,1
12079,400,1
12080,703,1
12081,608,1
12082,1014,0
12083,801,1
12084,807,1
12085,498,1
12086,60,1
12087,209,1
12088,925,1
12089,165,1
12090,781,1
12091,723,1
12092,81,1
12093,742,1
12094,344,1
12095,279,1
12096,714,1
12097,536,1
12098,599,1
12099,661,1
12100,227,1
12101,906,1
12102,530,1
12103,156,1
12104,705,1
12105,821,1
12106,1009,0
12107,208,1
12108,474,1
12109,706,1
12110,158,1
12111,614,1
12112,312,1
12113,61,1
12114,658,1
12115,388,1
12116,260,1
12117,534,1
12118,890,1
12119,208,1
12120,961,1
12121,704,1
12122,1,1
12123,291,1
12124,33,1
12125,820,1
12126,860,1
12127,169,1
12128,833,1
12129,885,1
12130,162,1
12131,118,1
12132,304,1
12133,986,1
12134,991,1
12135,236,1
12136,159,1
12137,784,1
12138,604,1
12139,349,1
12140,640,1
12141,79,1
12142,92,1
12143,810,1
12144,681,1
12145,409,1
12146,883,1
12147,282,1
12148,563,1
12149,64,1
12150,181,1
12151,369,1
12152,971,1
12153,267,1
12154,559,1
12155,654,1
12156,176,1
12157,169,1
12158,478,1
12159,659,1
12160,458,1
12161,484,1
12162,331,1
12163,952,1
12164,755,1
12165,918,1
12166,391,1
12167,389,1
12168,509,1
12169,881,1
12170,737,1
12171,553,1
12172,325,1
12173,205,1
12174,436,1
12175,333,1
12176,963,1
12177,374,1
12178,327,1
12179,559,1
12180,257,1
12181,649,1
12182,941,1
12183,134,1
12184,868,1
12185,744,1
12186,421,1
12187,179,1
12188,347,1
12189,75,1
12190,618,1
12191,373,1
12192,578,1
12193,860,1
12194,311,1
12195,175,1
12196,723,1
12197,171,1
12198,262,1
12199,175,1
12200,961,1
12201,918,1
12202,439,1
12203,1,1
12204,250,1
12205,53,1
12206,394,1
12207,406,1
12208,534,1
12209,398,1
12210,968,1
12211,4,1
12212,535,1
12213,433,1
12214,58,1
12215,840,1
12216,772,1
12217,7,1
12218,781,1
12219,121,1
12220,448,1
12221,374,1
12222,1011,0
12223,670,1
12224,110,1
12225,856,1
12226,657,1
12227,150,1
12228,451,1
12229,76,1
12230,839,1
12231,508,1
12232,98,1
12233,536,1
12234,251,1
12235,1002,0
12236,67,1
12237,16,1
12238,860,1
12239,57,1
12240,356,1
12241,439,1
12242,279,1
12243,822,1
12244,542,1
12245,613,1
12246,36,1
12247,399,1
12248,545,1
12249,55,1
12250,211,1
12251,291,1
12252,952,1
12253,233,1
12254,441,1
12255,155,1
12256,715,1
12257,554,1
12258,767,1
12259,181,1
12260,229,1
12261,474,1
12262,864,1
12263,558,1
12264,129,1
12265,416,1
12266,855,1
12267,378,1
12268,649,1
12269,240,1
12270,874,1
12271,827,1
12272,555,1
12273,230,1
12274,392,1
12275,275,1
12276,179,1
12277,806,1
12278,399,1
12279,576,1
12280,935,1
12281,480,1
12282,52,1
12283,979,1
12284,560,1
12285,684,1
12286,862,1
12287,579,1
12288,33,1
12289,408,1
12290,695,1
12291,529,1
12292,639,1
12293,668,1
12294,869,1
12295,583,1
12296,284,1
12297,734,1
12298,949,1
12299,982,1
12300,588,1
12301,547,1
12302,261,1
12303,87,1
12304,586,1
12305,437,1
12306,817,1
12307,255,1
12308,305,1
12309,282,1
12310,71,1
12311,694,1
12312,670,1
12313,590,1
12314,140,1
12315,142,1
12316,320,1
12317,922,1
12318,780,1
12319,372,1
12320,314,1
12321,833,1
12322,819,1
12323,53,1
12324,107,1
12325,887,1
12326,44,1
12327,963,1
12328,336,1
12329,236,1
12330,198,1
12331,1005,0
12332,543,1
12333,369,1
12334,202,1
12335,621,1
12336,257,1
12337,817,1
12338,47,1
12339,964,1
12340,649,1
12341,327,1
12342,859,1
12343,55,1
12344,605,1
12345,560,1
12346,190,1
12347,470,1
12348,865,1
12349,379,1
12350,861,1
12351,369,1
12352,284,1
12353,842,1
12354,960,1
12355,293,1
12356,1011,0
12357,133,1
12358,33,1
12359,670,1
12360,835,1
12361,641,1
12362,671,1
12363,15,1
12364,626,1
12365,660,1
12366,370,1
12367,212,1
12368,913,1
12369,197,1
12370,94,1
12371,927,1
12372,683,1
12373,508,1
12374,801,1
12375,222,1
12376,707,1
12377,164,1
12378,65,1
12379,245,1
12380,505,1
12381,613,1
12382,612,1
12383,584,1
12384,321,1
12385,518,1
12386,742,1
12387,13,1
12388,897,1
12389,471,1
12390,819,1
12391,282,1
12392,438,1
12393,865,1
12394,1017,0
12395,177,1
12396,512,1
12397,592,1
12398,739,1
12399,942,1
12400,571,1
12401,152,1
12402,483,1
12403,400,1
12404,570,1
12405,751,1
12406,692,1
12407,46,1
12408,1008,0
12409,994,1
12410,825,1
12411,760,1
12412,499,1
12413,973,1
12414,103,1
12415,131,1
12416,832,1
12417,748,1
12418,253,1
12419,1010,0
12420,989,1
12421,941,1
12422,936,1
12423,597,1
12424,229,1
12425,593,1
12426,366,1
12427,766,1
12428,909,1
12429,207,1
12430,190,1
12431,602,1
12432,89,1
12433,79,1
12434,479,1
12435,820,1
12436,562,1
12437,747,1
12438,561,1
12439,178,1
12440,685,1
12441,279,1
12442,177,1
12443,830,1
12444,21,1
12445,804,1
12446,789,1
12447,199,1
12448,564,1
12449,800,1
12450,977,1
12451,539,1
12452,414,1
12453,645,1
12454,268,1
12455,953,1
12456,564,1
12457,342,1
12458,648,1
12459,91,1
12460,722,1
12461,570,1
12462,904,1
12463,861,1
12464,794,1
12465,920,1
12466,731,1
12467,351,1
12468,293,1
12469,444,1
12470,634,1
12471,649,1
12472,411,1
12473,939,1
12474,210,1
12475,208,1
12476,351,1
12477,10,1
12478,880,1
12479,1011,0
12480,83,1
12481,372,1
12482,128,1
12483,74,1
12484,174,1
12485,251,1
12486,977,1
12487,226,1
12488,384,1
12489,186,1
12490,275,1
12491,488,1
12492,773,1
12493,389,1
12494,360,1
12495,59,1
12496,15,1
12497,713,1
12498,365,1
12499,918,1
12500,378,1
12501,970,1
12502,301,1
12503,327,1
12504,922,1
12505,161,1
12506,191,1
12507,1020,0
12508,289,1
12509,849,1
12510,125,1
12511,380,1
12512,385,1
12513,82,1
12514,767,1
12515,642,1
12516,275,1
12517,63,1
12518,102,1
12519,113,1
12520,903,1
12521,58,1
12522,457,1
12523,793,1
12524,897,1
12525,357,1
12526,989,1
12527,616,1
12528,203,1
12529,450,1
12530,514,1
12531,640,1
12532,870,1
12533,587,1
12534,905,1
12535,661,1
12536,458,1
12537,700,1
12538,486,1
12539,940,1
12540,916,1
12541,110,1
12542,694,1
12543,226,1
12544,474,1
12545,590,1
12546,158,1
12547,137,1
12548,810,1
12549,375,1
12550,23,1
12551,364,1
12552,954,1
12553,305,1
12554,972,1
12555,557,1
12556,405,1
12557,722,1
12558,428,1
12559,631,1
12560,874,1
12561,881,1
12562,294,1
12563,949,1
12564,590,1
12565,718,1
12566,1005,0
12567,65,1
12568,914,1
12569,425,1
12570,513,1
12571,255,1
12572,250,1
12573,994,1
12574,610,1
12575,29,1
12576,374,1
12577,81,1
12578,736,1
12579,623,1
12580,753,1
12581,777,1
12582,835,1
12583,724,1
12584,469,1
12585,583,1
12586,790,1
12587,928,1
12588,592,1
12589,916,1
12590,797,1
12591,163,1
12592,337,1
12593,763,1
12594,172,1
12595,611,1
12596,1004,0
12597,643,1
12598,972,1
12599,704,1
12600,727,1
12601,212,1
12602,567,1
12603,852,1
12604,729,1
12605,469,1
12606,762,1
